backbone,predictor,condition,transformed_identifier,clean_official_index,true_class_id,cosine_similarity,clean_predicted_class_id,transformed_predicted_class_id,prediction_consistent
vit_b_16,vit_b_16_linear_head,d16_up,7692,7692,4,0.9802205562591553,4,4,True
vit_b_16,vit_b_16_linear_head,d16_up,7706,7706,5,0.9702812433242798,5,5,True
vit_b_16,vit_b_16_linear_head,d16_up,7726,7726,6,0.9746581315994263,6,6,True
vit_b_16,vit_b_16_linear_head,d16_up,7744,7744,3,0.931067705154419,3,3,True
vit_b_16,vit_b_16_linear_head,d16_up,7752,7752,9,0.9786112308502197,9,9,True
vit_b_16,vit_b_16_linear_head,d16_up,7776,7776,5,0.9909395575523376,5,5,True
vit_b_16,vit_b_16_linear_head,d16_up,7779,7779,6,0.9715777635574341,6,6,True
vit_b_16,vit_b_16_linear_head,d16_up,7781,7781,6,0.9802031517028809,6,6,True
vit_b_16,vit_b_16_linear_head,d16_up,7793,7793,3,0.9300292730331421,7,7,True
vit_b_16,vit_b_16_linear_head,d16_up,7797,7797,3,0.9860886335372925,3,3,True
vit_b_16,vit_b_16_linear_head,d16_up,7810,7810,8,0.9844357967376709,8,8,True
vit_b_16,vit_b_16_linear_head,d16_up,7818,7818,8,0.9943379759788513,8,8,True
vit_b_16,vit_b_16_linear_head,d16_up,7835,7835,7,0.9842825531959534,7,7,True
vit_b_16,vit_b_16_linear_head,d16_up,7864,7864,4,0.9941125512123108,4,4,True
vit_b_16,vit_b_16_linear_head,d16_up,7875,7875,8,0.9819634556770325,8,8,True
vit_b_16,vit_b_16_linear_head,d16_up,7938,7938,9,0.997960090637207,9,9,True
vit_b_16,vit_b_16_linear_head,d16_up,7940,7940,4,0.9884077310562134,4,4,True
vit_b_16,vit_b_16_linear_head,d16_up,7944,7944,4,0.9955620169639587,4,4,True
vit_b_16,vit_b_16_linear_head,d16_up,7955,7955,1,0.9921574592590332,1,1,True
vit_b_16,vit_b_16_linear_head,d16_up,7995,7995,9,0.9900120496749878,9,9,True
vit_b_16,vit_b_16_linear_head,d16_up,7996,7996,6,0.9751154780387878,6,6,True
vit_b_16,vit_b_16_linear_head,d16_up,7999,7999,8,0.9883171916007996,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,3,3,0,0.997793436050415,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,29,29,7,0.9805768728256226,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,35,35,2,0.9914611577987671,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,42,42,0,0.9875093698501587,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,49,49,2,0.9966628551483154,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,81,81,0,0.9741107225418091,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,95,95,1,0.9567621946334839,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,97,97,5,0.99265056848526,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,116,116,1,0.9841406345367432,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,131,131,9,0.9503376483917236,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,151,151,8,0.9849254488945007,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,171,171,4,0.9676749110221863,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,176,176,3,0.9707629084587097,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,191,191,9,0.9971325397491455,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,194,194,8,0.9886805415153503,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,198,198,1,0.9892191886901855,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,239,239,9,0.9972866773605347,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,261,261,1,0.9895792603492737,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,269,269,7,0.9835737347602844,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,276,276,9,0.9859303832054138,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,303,303,9,0.9903736710548401,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,304,304,1,0.9722248911857605,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,317,317,2,0.9922517538070679,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,319,319,5,0.9780422449111938,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,323,323,7,0.9836518168449402,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,365,365,3,0.9759580492973328,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,370,370,7,0.989296555519104,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,372,372,3,0.9810080528259277,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,378,378,5,0.9866544604301453,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,391,391,3,0.9970518946647644,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,409,409,2,0.9969183802604675,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,419,419,9,0.9979808926582336,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,449,449,6,0.9606959819793701,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,470,470,2,0.9954781532287598,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,483,483,2,0.9552807211875916,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,484,484,0,0.9549393057823181,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,506,506,4,0.9725293517112732,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,545,545,6,0.9373011589050293,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,562,562,0,0.9904062151908875,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,568,568,5,0.9545063376426697,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,603,603,9,0.9989413022994995,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,632,632,3,0.9816557168960571,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,645,645,5,0.9934340119361877,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,667,667,8,0.9942637085914612,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,672,672,3,0.9879965782165527,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,677,677,3,0.916420578956604,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,685,685,5,0.9786841869354248,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,691,691,4,0.9967143535614014,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,706,706,8,0.9786421656608582,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,714,714,2,0.939636766910553,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,716,716,8,0.9940033555030823,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,738,738,3,0.9386134743690491,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,739,739,8,0.9937381744384766,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,766,766,4,0.9751884341239929,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,791,791,3,0.9621479511260986,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,805,805,9,0.9512810111045837,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,825,825,1,0.991380512714386,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,852,852,9,0.995823860168457,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,855,855,4,0.9511774778366089,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,873,873,6,0.987075924873352,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,890,890,6,0.9765631556510925,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,920,920,6,0.9837343096733093,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,929,929,6,0.9798542261123657,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,962,962,8,0.985751211643219,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,964,964,6,0.9239830374717712,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,977,977,6,0.9404154419898987,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,979,979,3,0.9722622632980347,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,981,981,2,0.9915248155593872,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,1022,1022,9,0.9952743053436279,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,1032,1032,7,0.9921263456344604,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,1048,1048,7,0.9826089143753052,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,1090,1090,1,0.9805303812026978,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,1095,1095,5,0.9452250003814697,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,1109,1109,1,0.9952101111412048,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,1111,1111,4,0.9965294599533081,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,1115,1115,1,0.8810170888900757,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,1124,1124,4,0.996947169303894,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,1129,1129,8,0.9496188163757324,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,1175,1175,0,0.9988734126091003,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,1202,1202,2,0.9800589084625244,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,1204,1204,3,0.9711298942565918,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,1211,1211,4,0.9788550734519958,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,1220,1220,7,0.9956896901130676,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,1230,1230,1,0.9656537175178528,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,1247,1247,8,0.9890172481536865,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,1263,1263,3,0.9726676344871521,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,1266,1266,4,0.982450008392334,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,1287,1287,7,0.9960399270057678,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,1296,1296,7,0.9477654695510864,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,1370,1370,3,0.8592570424079895,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,1389,1389,0,0.9868419766426086,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,1401,1401,3,0.9630242586135864,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,1403,1403,2,0.935638964176178,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,1411,1411,9,0.9958550930023193,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,1429,1429,4,0.9770937561988831,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,1430,1430,9,0.966515302658081,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,1431,1431,3,0.9704685211181641,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,1436,1436,1,0.9633370041847229,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,1440,1440,7,0.9949790835380554,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,1468,1468,9,0.991234540939331,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,1473,1473,7,0.9934384822845459,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,1515,1515,9,0.9968032836914062,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,1520,1520,2,0.9718136191368103,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,1531,1531,3,0.9953551292419434,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,1534,1534,6,0.971663773059845,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,1552,1552,5,0.9859315752983093,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,1553,1553,0,0.8507958650588989,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,1563,1563,3,0.9519442319869995,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,1568,1568,1,0.9101423025131226,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,1579,1579,7,0.9879202842712402,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,1586,1586,2,0.9810371994972229,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,1596,1596,0,0.9946768283843994,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,1626,1626,5,0.9800229072570801,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,1640,1640,8,0.7631034255027771,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,1644,1644,5,0.9901823997497559,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,1648,1648,0,0.9479320645332336,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,1654,1654,9,0.9992026090621948,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,1667,1667,6,0.9713596701622009,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,1703,1703,7,0.8666629195213318,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,1711,1711,7,0.977283239364624,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,1771,1771,7,0.9777718186378479,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,1783,1783,8,0.9915378093719482,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,1814,1814,2,0.9780541658401489,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,1833,1833,8,0.9946029782295227,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,1836,1836,9,0.9943032264709473,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,1839,1839,2,0.9971213936805725,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,1852,1852,1,0.9545658826828003,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,1871,1871,1,0.9445165395736694,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,1877,1877,5,0.9941218495368958,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,1884,1884,7,0.9565479159355164,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,1927,1927,7,0.9837542772293091,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,1954,1954,8,0.9652066230773926,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,1956,1956,7,0.9405362010002136,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,1960,1960,4,0.9953768253326416,5,4,False
vit_b_16,vit_b_16_linear_head,d16_down,1977,1977,0,0.9915351867675781,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,1986,1986,1,0.9860769510269165,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,1993,1993,1,0.9875324368476868,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,2003,2003,6,0.9892966747283936,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,2011,2011,9,0.9974638223648071,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,2024,2024,0,0.9821494817733765,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,2028,2028,3,0.9748438596725464,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,2062,2062,9,0.9521400928497314,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,2070,2070,1,0.9669384360313416,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,2082,2082,2,0.9382902383804321,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,2095,2095,1,0.9310847520828247,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,2109,2109,8,0.9858576059341431,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,2114,2114,9,0.9987239837646484,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,2116,2116,1,0.9498206973075867,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,2157,2157,1,0.9401536583900452,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,2167,2167,9,0.9802213907241821,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,2178,2178,1,0.9374260306358337,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,2191,2191,8,0.9662036895751953,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,2230,2230,8,0.9561997652053833,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,2242,2242,0,0.9903510212898254,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,2265,2265,5,0.9886782169342041,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,2268,2268,5,0.9746184349060059,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,2291,2291,3,0.988928496837616,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,2334,2334,5,0.960345983505249,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,2340,2340,8,0.893053412437439,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,2342,2342,8,0.9917299747467041,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,2351,2351,9,0.9649515748023987,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,2391,2391,5,0.9965688586235046,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,2392,2392,2,0.9911485314369202,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,2399,2399,4,0.9921451210975647,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,2414,2414,9,0.9090568423271179,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,2427,2427,5,0.9853858351707458,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,2458,2458,5,0.9356772899627686,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,2501,2501,7,0.9842040538787842,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,2502,2502,2,0.9452457427978516,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,2536,2536,3,0.9919044375419617,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,2539,2539,3,0.9690772891044617,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,2610,2610,6,0.9754282236099243,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,2623,2623,5,0.9723935723304749,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,2655,2655,9,0.9966496825218201,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,2668,2668,7,0.9531176090240479,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,2676,2676,6,0.9335184097290039,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,2687,2687,1,0.9817647933959961,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,2690,2690,1,0.9437566995620728,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,2704,2704,4,0.9408730864524841,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,2745,2745,8,0.9956990480422974,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,2746,2746,7,0.9567874073982239,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,2750,2750,0,0.9907515048980713,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,2754,2754,3,0.9857407808303833,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,2757,2757,4,0.9681676030158997,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,2766,2766,5,0.9474021792411804,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,2807,2807,5,0.9228298664093018,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,2844,2844,8,0.9671081304550171,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,2854,2854,7,0.9566788673400879,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,2861,2861,3,0.9853043556213379,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,2888,2888,0,0.9904555082321167,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,2898,2898,4,0.9936532974243164,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,2950,2950,5,0.9796439409255981,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,2958,2958,6,0.991834282875061,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,3015,3015,8,0.9832538366317749,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,3024,3024,2,0.9980594515800476,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,3025,3025,0,0.9841679334640503,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,3034,3034,4,0.9884114265441895,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,3067,3067,2,0.9931547045707703,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,3078,3078,4,0.9905604720115662,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,3079,3079,1,0.9958921670913696,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,3083,3083,0,0.9917421340942383,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,3122,3122,4,0.9879915118217468,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,3153,3153,7,0.9754883050918579,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,3157,3157,8,0.9858477711677551,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,3163,3163,2,0.9914950132369995,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,3179,3179,4,0.9725489616394043,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,3191,3191,6,0.9602116346359253,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,3276,3276,3,0.9929553270339966,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,3287,3287,4,0.9611606001853943,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,3288,3288,7,0.994713306427002,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,3292,3292,6,0.920813798904419,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,3318,3318,9,0.969725489616394,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,3347,3347,0,0.9940463900566101,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,3353,3353,5,0.9268027544021606,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,3362,3362,2,0.990142822265625,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,3365,3365,4,0.9531243443489075,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,3375,3375,3,0.9793351888656616,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,3383,3383,3,0.982940137386322,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,3404,3404,7,0.987699031829834,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,3412,3412,8,0.9185358881950378,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,3413,3413,1,0.9550462961196899,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,3418,3418,6,0.9873438477516174,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,3437,3437,0,0.980635404586792,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,3446,3446,7,0.9594975113868713,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,3454,3454,2,0.9735243916511536,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,3455,3455,0,0.9586027264595032,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,3458,3458,4,0.9565947651863098,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,3467,3467,7,0.9110912680625916,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,3491,3491,1,0.9865113496780396,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,3494,3494,6,0.9672647714614868,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,3512,3512,4,0.9957454800605774,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,3515,3515,6,0.9945583939552307,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,3542,3542,7,0.9927671551704407,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,3550,3550,1,0.9273940920829773,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,3562,3562,3,0.9962316751480103,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,3755,3755,2,0.9954242706298828,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,3763,3763,4,0.9883824586868286,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,3777,3777,6,0.985444962978363,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,3778,3778,3,0.947464108467102,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,3779,3779,6,0.918860673904419,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,3844,3844,6,0.9838082194328308,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,3851,3851,3,0.9493709802627563,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,3852,3852,5,0.9800460934638977,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,3863,3863,5,0.9869476556777954,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,3867,3867,7,0.985910952091217,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,3876,3876,0,0.9529129862785339,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,3889,3889,5,0.9638516902923584,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,3891,3891,4,0.9851224422454834,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,3893,3893,9,0.9958427548408508,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,3905,3905,8,0.9912176728248596,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,3914,3914,3,0.9215002655982971,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,3937,3937,1,0.9781093001365662,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,3942,3942,9,0.9743661284446716,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,3948,3948,8,0.9734006524085999,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,3962,3962,6,0.9664537906646729,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,3965,3965,0,0.9995383024215698,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,3994,3994,4,0.9847316145896912,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,3996,3996,9,0.9988165497779846,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,4011,4011,6,0.9858611226081848,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,4023,4023,3,0.9877565503120422,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,4054,4054,4,0.9922264814376831,4,4,True
vit_b_16,vit_b_16_linear_head,d16_down,4065,4065,2,0.9454023241996765,2,2,True
vit_b_16,vit_b_16_linear_head,d16_down,4069,4069,8,0.9366508722305298,8,6,False
vit_b_16,vit_b_16_linear_head,d16_down,4093,4093,6,0.975344717502594,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,4094,4094,9,0.9865798950195312,9,9,True
vit_b_16,vit_b_16_linear_head,d16_down,4106,4106,5,0.9783926606178284,5,5,True
vit_b_16,vit_b_16_linear_head,d16_down,4130,4130,0,0.984616756439209,0,0,True
vit_b_16,vit_b_16_linear_head,d16_down,4168,4168,3,0.9909049868583679,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,4170,4170,8,0.9000663757324219,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,4172,4172,7,0.9926714897155762,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,4177,4177,8,0.9757801294326782,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,4215,4215,3,0.9603456258773804,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,4229,4229,3,0.9851653575897217,3,3,True
vit_b_16,vit_b_16_linear_head,d16_down,4236,4236,7,0.9945849776268005,7,7,True
vit_b_16,vit_b_16_linear_head,d16_down,4242,4242,8,0.9961646795272827,8,8,True
vit_b_16,vit_b_16_linear_head,d16_down,4254,4254,6,0.9817286729812622,6,6,True
vit_b_16,vit_b_16_linear_head,d16_down,4290,4290,5,0.9725961685180664,1,1,True
vit_b_16,vit_b_16_linear_head,d16_down,4298,4298,1,0.9863040447235107,1,1,True
