backbone,predictor,condition,transformed_identifier,clean_official_index,true_class_id,cosine_similarity,clean_predicted_class_id,transformed_predicted_class_id,prediction_consistent
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,716,716,8,0.9929465055465698,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,738,738,3,0.9533933401107788,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,739,739,8,0.9827191233634949,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,766,766,4,0.9732247591018677,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,791,791,3,0.9792567491531372,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,805,805,9,0.9766207337379456,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,825,825,1,0.9869940280914307,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,852,852,9,0.9824808239936829,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,855,855,4,0.9683998227119446,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,873,873,6,0.9768648743629456,6,4,False
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,890,890,6,0.9773838520050049,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,920,920,6,0.974976658821106,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,929,929,6,0.9833911657333374,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,962,962,8,0.9821511507034302,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,964,964,6,0.9660947918891907,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,977,977,6,0.972673237323761,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,979,979,3,0.9898419380187988,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,981,981,2,0.9546945095062256,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1022,1022,9,0.9531137943267822,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1032,1032,7,0.9818484783172607,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1048,1048,7,0.9416418671607971,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1090,1090,1,0.9864051938056946,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1095,1095,5,0.9845420718193054,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1109,1109,1,0.9745931029319763,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1111,1111,4,0.9911785125732422,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1115,1115,1,0.9584008455276489,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1124,1124,4,0.9572763442993164,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1129,1129,8,0.9798840284347534,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1175,1175,0,0.9747015237808228,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1202,1202,2,0.9423950910568237,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1204,1204,3,0.9423431158065796,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1211,1211,4,0.9614641666412354,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1220,1220,7,0.9674849510192871,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1230,1230,1,0.9726196527481079,1,7,False
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1247,1247,8,0.9679946899414062,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1263,1263,3,0.9829214215278625,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1266,1266,4,0.9800074100494385,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1287,1287,7,0.9531891942024231,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1296,1296,7,0.9287973046302795,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1370,1370,3,0.9536877274513245,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1389,1389,0,0.980425238609314,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1401,1401,3,0.9671051502227783,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1403,1403,2,0.9358189702033997,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1411,1411,9,0.9623698592185974,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1429,1429,4,0.9647900462150574,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1430,1430,9,0.972549319267273,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1431,1431,3,0.9705883860588074,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1436,1436,1,0.9747932553291321,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1440,1440,7,0.9796078205108643,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1468,1468,9,0.9715602397918701,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1473,1473,7,0.9815602898597717,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1515,1515,9,0.9460163116455078,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1520,1520,2,0.9585321545600891,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1531,1531,3,0.948862612247467,3,5,False
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1534,1534,6,0.9710726737976074,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1552,1552,5,0.9858085513114929,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1553,1553,0,0.9686439037322998,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1563,1563,3,0.9756549596786499,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1568,1568,1,0.9798651933670044,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1579,1579,7,0.9830765724182129,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1586,1586,2,0.952947735786438,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1596,1596,0,0.9849364161491394,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1626,1626,5,0.9679566025733948,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1640,1640,8,0.9860680103302002,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1644,1644,5,0.9885836839675903,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1648,1648,0,0.9819074273109436,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1654,1654,9,0.9720572829246521,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1667,1667,6,0.9746125936508179,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1703,1703,7,0.9674797654151917,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1711,1711,7,0.9794668555259705,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1771,1771,7,0.9638264179229736,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1783,1783,8,0.9840273857116699,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1814,1814,2,0.973510205745697,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1833,1833,8,0.9888706803321838,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1836,1836,9,0.9808533191680908,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1839,1839,2,0.9695444107055664,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1852,1852,1,0.967218279838562,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1871,1871,1,0.9915332794189453,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1877,1877,5,0.9830209016799927,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1884,1884,7,0.9416913986206055,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1927,1927,7,0.9707924723625183,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1954,1954,8,0.9638608694076538,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1956,1956,7,0.9813858270645142,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1960,1960,4,0.9806309938430786,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1977,1977,0,0.9793593883514404,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1986,1986,1,0.9899094700813293,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,1993,1993,1,0.9822531938552856,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2003,2003,6,0.9764724373817444,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2011,2011,9,0.9662343263626099,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2024,2024,0,0.9846780300140381,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2028,2028,3,0.963110625743866,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2062,2062,9,0.9822312593460083,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2070,2070,1,0.9567107558250427,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2082,2082,2,0.9620516300201416,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2095,2095,1,0.9914222955703735,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2109,2109,8,0.9612137675285339,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2114,2114,9,0.9808350205421448,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2116,2116,1,0.9587550163269043,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2157,2157,1,0.9693230390548706,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2167,2167,9,0.9686993360519409,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2178,2178,1,0.959237813949585,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2191,2191,8,0.9791727662086487,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2230,2230,8,0.9781494736671448,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2242,2242,0,0.9843944311141968,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2265,2265,5,0.9852370619773865,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2268,2268,5,0.9735521078109741,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2291,2291,3,0.9623931646347046,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2334,2334,5,0.971015989780426,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2340,2340,8,0.9744811654090881,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2342,2342,8,0.9833725094795227,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2351,2351,9,0.9675731062889099,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2391,2391,5,0.9547573328018188,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2392,2392,2,0.9778982400894165,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2399,2399,4,0.982867419719696,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2414,2414,9,0.9805343151092529,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2427,2427,5,0.9836394190788269,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2458,2458,5,0.9871000647544861,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2501,2501,7,0.9746785759925842,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2502,2502,2,0.9499433040618896,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2536,2536,3,0.9661955833435059,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2539,2539,3,0.967588484287262,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2610,2610,6,0.9743027687072754,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2623,2623,5,0.9647234082221985,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2655,2655,9,0.97527676820755,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2668,2668,7,0.9691115617752075,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2676,2676,6,0.9357454180717468,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2687,2687,1,0.9741789102554321,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2690,2690,1,0.9775484800338745,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2704,2704,4,0.983060896396637,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2745,2745,8,0.9828414916992188,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2746,2746,7,0.9631015062332153,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2750,2750,0,0.9593542218208313,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2754,2754,3,0.9502406120300293,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2757,2757,4,0.9793227314949036,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2766,2766,5,0.9122326374053955,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2807,2807,5,0.9433231353759766,5,3,False
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2844,2844,8,0.9756801724433899,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2854,2854,7,0.9410895705223083,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2861,2861,3,0.9835061430931091,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2888,2888,0,0.9616674780845642,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2898,2898,4,0.9857901930809021,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2950,2950,5,0.9781269431114197,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,2958,2958,6,0.977221667766571,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3015,3015,8,0.9665126800537109,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3024,3024,2,0.9789827466011047,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3025,3025,0,0.9675649404525757,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3034,3034,4,0.9769136905670166,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3067,3067,2,0.9694569110870361,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3078,3078,4,0.9639230966567993,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3079,3079,1,0.9805250763893127,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3083,3083,0,0.9751909375190735,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3122,3122,4,0.9534246325492859,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3153,3153,7,0.9446458220481873,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3157,3157,8,0.9812509417533875,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3163,3163,2,0.9691553115844727,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3179,3179,4,0.9596094489097595,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3191,3191,6,0.955810546875,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3276,3276,3,0.9727577567100525,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3287,3287,4,0.9689904451370239,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3288,3288,7,0.9682875871658325,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3292,3292,6,0.950019896030426,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3318,3318,9,0.9435576796531677,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3347,3347,0,0.9848681092262268,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3353,3353,5,0.981554388999939,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3362,3362,2,0.9615498781204224,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3365,3365,4,0.9570648074150085,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3375,3375,3,0.9662580490112305,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3383,3383,3,0.9714211821556091,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3404,3404,7,0.9806652069091797,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3412,3412,8,0.9754141569137573,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3413,3413,1,0.9748808145523071,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3418,3418,6,0.962480902671814,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3437,3437,0,0.958030104637146,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3446,3446,7,0.9477183818817139,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3454,3454,2,0.9692095518112183,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3455,3455,0,0.9549641609191895,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3458,3458,4,0.9855300784111023,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3467,3467,7,0.9632546901702881,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3491,3491,1,0.9676688313484192,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3494,3494,6,0.9673902988433838,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3512,3512,4,0.9882566332817078,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3515,3515,6,0.9777488708496094,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3542,3542,7,0.9872403144836426,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3550,3550,1,0.9372277855873108,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3562,3562,3,0.9689962267875671,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3755,3755,2,0.9732270836830139,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3763,3763,4,0.9810558557510376,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3777,3777,6,0.987896740436554,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3778,3778,3,0.9850120544433594,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3779,3779,6,0.9779821038246155,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3844,3844,6,0.9727070927619934,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3851,3851,3,0.9787318110466003,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3852,3852,5,0.9478764533996582,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3863,3863,5,0.9728085994720459,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3867,3867,7,0.9708331823348999,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3876,3876,0,0.9636362195014954,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3889,3889,5,0.980070173740387,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3891,3891,4,0.9794736504554749,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3893,3893,9,0.9595760703086853,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3905,3905,8,0.9797592163085938,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3914,3914,3,0.9776300191879272,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3937,3937,1,0.9819257855415344,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3942,3942,9,0.9682320356369019,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3948,3948,8,0.9702783226966858,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3962,3962,6,0.9799822568893433,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3965,3965,0,0.9909027218818665,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3994,3994,4,0.9576525092124939,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,3996,3996,9,0.9749942421913147,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4011,4011,6,0.9769125580787659,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4023,4023,3,0.9566042423248291,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4054,4054,4,0.9831793308258057,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4065,4065,2,0.9849070310592651,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4069,4069,8,0.9599392414093018,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4093,4093,6,0.9660451412200928,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4094,4094,9,0.9719149470329285,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4106,4106,5,0.9664743542671204,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4130,4130,0,0.988591730594635,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4168,4168,3,0.9768728017807007,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4170,4170,8,0.9464247822761536,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4172,4172,7,0.9720370173454285,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4177,4177,8,0.9901041984558105,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4215,4215,3,0.9813611507415771,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4229,4229,3,0.9815462827682495,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4236,4236,7,0.9880913496017456,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4242,4242,8,0.9724531173706055,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4254,4254,6,0.9860434532165527,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4290,4290,5,0.9660091400146484,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4298,4298,1,0.9823387861251831,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4308,4308,7,0.9664024114608765,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4311,4311,8,0.9862241744995117,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4323,4323,3,0.9594745635986328,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4330,4330,3,0.955406904220581,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4341,4341,6,0.9736409187316895,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4355,4355,8,0.9551196694374084,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4399,4399,0,0.9724303483963013,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4403,4403,7,0.9628652334213257,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4411,4411,6,0.9547997117042542,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4449,4449,9,0.9266998767852783,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4463,4463,3,0.9482542872428894,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4531,4531,3,0.9787257313728333,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4539,4539,0,0.9694039225578308,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4547,4547,5,0.9856411814689636,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4552,4552,8,0.9547587633132935,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4570,4570,5,0.9753063917160034,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4590,4590,3,0.9934306144714355,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4609,4609,3,0.9680436849594116,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4615,4615,0,0.964191198348999,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4617,4617,0,0.9901804327964783,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4620,4620,6,0.9453391432762146,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4629,4629,4,0.9803265333175659,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4640,4640,1,0.9412215352058411,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4642,4642,4,0.9877108335494995,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4661,4661,7,0.9782782196998596,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4662,4662,8,0.990216851234436,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4675,4675,0,0.9917172193527222,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4676,4676,8,0.977317750453949,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4704,4704,7,0.9664761424064636,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4723,4723,9,0.9730502963066101,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4731,4731,6,0.9857533574104309,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4735,4735,2,0.9728080034255981,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4740,4740,4,0.9700108170509338,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4746,4746,6,0.9709721207618713,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4748,4748,7,0.9924026131629944,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d16_up,4754,4754,6,0.9861106872558594,6,6,True
