candidate_id,pair_number,pair_name,schedule_rank,direction_code,direction,content_official_index,content_class_id,content_class_name,style_official_index,style_class_id,style_class_name,shape_class_id,shape_class_name,texture_class_id,texture_class_name,selection_seed,alpha,part_of_initial_generation,output_path,output_sha256,output_width,output_height,pixel_minimum,pixel_maximum,pixel_mean,pixel_standard_deviation,model_predictions_used_for_generation,review_status,rejection_reason,reviewed_by,review_completed_before_model_evaluation
p05_r03_b_to_a,5,bird__monkey,3,b_to_a,monkey_shape__bird_texture,6190,7,monkey,6169,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r03_b_to_a.png,a949ddebd7c60c863f43f63177def04729c416dc9813d5b3af5b0aaa4129bccb,224,224,0.0,1.0,0.3305644690990448,0.2348785400390625,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p05_r04_a_to_b,5,bird__monkey,4,a_to_b,bird_shape__monkey_texture,5560,1,bird,4661,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r04_a_to_b.png,9bf7dd5ef7a1e97b37d8199dff442c3051d5943c3c7cf6f9e51dcdb82c046ebf,224,224,0.0,1.0,0.4314745366573334,0.19700875878334045,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r04_b_to_a,5,bird__monkey,4,b_to_a,monkey_shape__bird_texture,4661,7,monkey,5560,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r04_b_to_a.png,2b1f88b6510b9afe50aaf3a94fcd1447f11446b8c7a220603df92d10bba09e93,224,224,0.0,1.0,0.40013474225997925,0.2145811766386032,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p05_r05_a_to_b,5,bird__monkey,5,a_to_b,bird_shape__monkey_texture,1115,1,bird,4172,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r05_a_to_b.png,a4215832753384d221e01ada6202f94da0384f4148ee79a9ebb6635d289a6f73,224,224,0.0,1.0,0.3552106022834778,0.25820276141166687,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r05_b_to_a,5,bird__monkey,5,b_to_a,monkey_shape__bird_texture,4172,7,monkey,1115,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r05_b_to_a.png,0c246a4180ade51c9c24ef1842384cc19f8398733f9de6c02cbbe2aafbeceeba,224,224,0.0,1.0,0.3330838680267334,0.2590218484401703,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r06_a_to_b,5,bird__monkey,6,a_to_b,bird_shape__monkey_texture,6938,1,bird,1711,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r06_a_to_b.png,4344df9de47d35a66b863d2df7ccc56f4ae00dc1bbb0a6039dd37c3f96c033b1,224,224,0.0,1.0,0.4345434904098511,0.2728898525238037,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r06_b_to_a,5,bird__monkey,6,b_to_a,monkey_shape__bird_texture,1711,7,monkey,6938,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r06_b_to_a.png,f8ec6b81938d9f22106f6703fdad7dfc1c35f4d53edb87ba4ad5366d33605206,224,224,0.04017012193799019,0.9988543391227722,0.42306870222091675,0.23931074142456055,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r07_a_to_b,5,bird__monkey,7,a_to_b,bird_shape__monkey_texture,1109,1,bird,4403,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r07_a_to_b.png,98f29f58f9d63a0b446d30669ce32376e9a76dce4df698b19d4aeb7a6546c277,224,224,0.0,1.0,0.410687118768692,0.23128746449947357,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r07_b_to_a,5,bird__monkey,7,b_to_a,monkey_shape__bird_texture,4403,7,monkey,1109,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r07_b_to_a.png,f786f8cb99136a3bf3b6649e0a456eac9cd0888cae6fb9bfd96a9f7931ee27da,224,224,0.01975959911942482,1.0,0.5446692109107971,0.2167889028787613,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r08_a_to_b,5,bird__monkey,8,a_to_b,bird_shape__monkey_texture,3550,1,bird,1703,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r08_a_to_b.png,2b15d935ea196e9bc5a8f7e5bc1c44fbd46d65994f7622e9afdf32d96dbfe12d,224,224,0.0,0.8441489338874817,0.38100770115852356,0.15473972260951996,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p05_r08_b_to_a,5,bird__monkey,8,b_to_a,monkey_shape__bird_texture,1703,7,monkey,3550,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r08_b_to_a.png,0e605f041a6fb598c5c5ddd055bdfecaf3c7a6ab4329746febc5a3eeaf750023,224,224,0.04497905820608139,0.9618345499038696,0.634529173374176,0.16686184704303741,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p05_r09_a_to_b,5,bird__monkey,9,a_to_b,bird_shape__monkey_texture,2070,1,bird,1048,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r09_a_to_b.png,c90a163ca1eb48c75e4ab70174734db857a57ed37ea87b3e7608f3c50ccb0f9c,224,224,0.0,0.9658421874046326,0.3957540690898895,0.17149387300014496,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p05_r09_b_to_a,5,bird__monkey,9,b_to_a,monkey_shape__bird_texture,1048,7,monkey,2070,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r09_b_to_a.png,909777d89cb3997c66882a6d0f572e2afc77402438339a7cc17b460dadad0f45,224,224,0.0,1.0,0.3749980926513672,0.22372493147850037,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r10_a_to_b,5,bird__monkey,10,a_to_b,bird_shape__monkey_texture,4640,1,bird,1287,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r10_a_to_b.png,5eba324df619ba5d89e4a1c2471b8d169f70dc1a526eeb33fc1b32038d644de2,224,224,0.0,1.0,0.5191273093223572,0.2142605483531952,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r10_b_to_a,5,bird__monkey,10,b_to_a,monkey_shape__bird_texture,1287,7,monkey,4640,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r10_b_to_a.png,e4710ff9a9e91744a8d5a47c379c8b43b535cf52bde07f5ffa32f9376cf3334c,224,224,0.0,1.0,0.45037001371383667,0.2185782939195633,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p05_r11_a_to_b,5,bird__monkey,11,a_to_b,bird_shape__monkey_texture,825,1,bird,1473,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r11_a_to_b.png,2d4187d9bb9ce5ae1145ec5762e9b15662ea996561c802a7dbf624ddaef7e8c4,224,224,0.0,1.0,0.3584572374820709,0.21642473340034485,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r11_b_to_a,5,bird__monkey,11,b_to_a,monkey_shape__bird_texture,1473,7,monkey,825,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r11_b_to_a.png,5481666654bfe86be4133a13732ce04f9316c7b5b93da3bcfd5d327835e08043,224,224,0.06689824908971786,0.9689845442771912,0.49060630798339844,0.21207135915756226,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p05_r12_a_to_b,5,bird__monkey,12,a_to_b,bird_shape__monkey_texture,6594,1,bird,4704,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r12_a_to_b.png,2611540cf5a21fce74757bb9bd127903de683275530739c4cec9bfd5c8e6f719,224,224,0.0,1.0,0.4061349034309387,0.2274494618177414,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r12_b_to_a,5,bird__monkey,12,b_to_a,monkey_shape__bird_texture,4704,7,monkey,6594,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r12_b_to_a.png,d0f52849ce9179380570a5650df2b2f157aa5996ed3d4158df94761664b90937,224,224,0.0,1.0,0.4628846049308777,0.2513955533504486,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p05_r13_a_to_b,5,bird__monkey,13,a_to_b,bird_shape__monkey_texture,261,1,bird,3467,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r13_a_to_b.png,11418af729091a0a39c0da3f68d79d3af0d792f8022450847167085cec9e16c4,224,224,0.14459717273712158,0.9337917566299438,0.5128164291381836,0.13962092995643616,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r13_b_to_a,5,bird__monkey,13,b_to_a,monkey_shape__bird_texture,3467,7,monkey,261,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r13_b_to_a.png,d3dd52506d70117d4870d401d1f9d0b4e8c1648deb579657ec3b9c80c1d9996e,224,224,0.014994939789175987,1.0,0.49258115887641907,0.19969183206558228,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p05_r14_a_to_b,5,bird__monkey,14,a_to_b,bird_shape__monkey_texture,116,1,bird,1296,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r14_a_to_b.png,4d148d705ed15b2da72b8ead8a2b17f3e8bf01a635d5c5e2e9a1594b7606231e,224,224,0.0,1.0,0.4477630853652954,0.2817510962486267,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r14_b_to_a,5,bird__monkey,14,b_to_a,monkey_shape__bird_texture,1296,7,monkey,116,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r14_b_to_a.png,3393ccfd0bebda1036099e7ce6cafceabe6e7b132bc01e55f35b7d9116fc3e3c,224,224,0.0,1.0,0.4211612641811371,0.2859227955341339,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p05_r15_a_to_b,5,bird__monkey,15,a_to_b,bird_shape__monkey_texture,2687,1,bird,5450,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r15_a_to_b.png,e368276b04511c41d86369d7984f3b3ad1bfd7d897776dfcdd0b6e694cb1d7c3,224,224,0.023048605769872665,0.9636076092720032,0.30019065737724304,0.19363829493522644,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r15_b_to_a,5,bird__monkey,15,b_to_a,monkey_shape__bird_texture,5450,7,monkey,2687,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r15_b_to_a.png,134b08a166504c9fcf240a602408460bf9fe56538e8f32ffc63a516b4c9e7879,224,224,0.0,1.0,0.37820518016815186,0.23026803135871887,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r16_a_to_b,5,bird__monkey,16,a_to_b,bird_shape__monkey_texture,5256,1,bird,1579,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r16_a_to_b.png,a9ca53fa0c5f5a1de495a24c50a1e56e1eec22e74146b3a5cb6ebbc1e62f81aa,224,224,0.0,1.0,0.25985488295555115,0.16772866249084473,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r16_b_to_a,5,bird__monkey,16,b_to_a,monkey_shape__bird_texture,1579,7,monkey,5256,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r16_b_to_a.png,a3335ddcf37f354e1854abc1980e7ebb1446af3a0d1707bce2aec0290bdbdd38,224,224,0.0,1.0,0.3036387860774994,0.20285816490650177,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r17_a_to_b,5,bird__monkey,17,a_to_b,bird_shape__monkey_texture,1568,1,bird,1771,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r17_a_to_b.png,7c584f2a8e8bf4e13e73829201b2278176cf1d2f3f94db2b24d8901225f008fd,224,224,0.00965055450797081,0.7733807563781738,0.4327661693096161,0.1724897176027298,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r17_b_to_a,5,bird__monkey,17,b_to_a,monkey_shape__bird_texture,1771,7,monkey,1568,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r17_b_to_a.png,4f6a1e0c634ccc7ebae5d99035e20e01cb79efbdd6f2178ec215a1a462525ed9,224,224,0.0,1.0,0.4975782036781311,0.21611547470092773,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r18_a_to_b,5,bird__monkey,18,a_to_b,bird_shape__monkey_texture,5220,1,bird,29,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r18_a_to_b.png,9adb915b7ab8e003e1c51c627dca4e7f13cafea3260c84285c349f0d1ec984a9,224,224,0.008357913233339787,0.8494418859481812,0.39765194058418274,0.16236722469329834,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r18_b_to_a,5,bird__monkey,18,b_to_a,monkey_shape__bird_texture,29,7,monkey,5220,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r18_b_to_a.png,86407f95992e1e4feaab8d3c0d02caf78f7f3b43c7fe6b8bba809b684f556dea,224,224,0.03467600420117378,0.7495595812797546,0.4180816411972046,0.14991797506809235,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r19_a_to_b,5,bird__monkey,19,a_to_b,bird_shape__monkey_texture,6954,1,bird,1032,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r19_a_to_b.png,70edcafd0fa30481769f845ac615c75c860f6612f1c5796a23e155bb29292c22,224,224,0.0,1.0,0.3830837309360504,0.22625313699245453,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r19_b_to_a,5,bird__monkey,19,b_to_a,monkey_shape__bird_texture,1032,7,monkey,6954,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r19_b_to_a.png,d1472345a439587628b696fc360380ec0066e137bd6c660b432f89ac586462e2,224,224,0.0,0.9373554587364197,0.2334265112876892,0.17839671671390533,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p05_r20_a_to_b,5,bird__monkey,20,a_to_b,bird_shape__monkey_texture,2116,1,bird,6772,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r20_a_to_b.png,de2535e67bea92588571b51210824c0a99cf5e382441feff881a4ebb2d1e084e,224,224,0.0,1.0,0.3608236312866211,0.2160678505897522,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r20_b_to_a,5,bird__monkey,20,b_to_a,monkey_shape__bird_texture,6772,7,monkey,2116,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r20_b_to_a.png,1d6bbf37b01b4d9a9c6a58de7c6db488754d02a80d9043670b444b9de1e66b29,224,224,0.0,1.0,0.4443747103214264,0.2495655119419098,False,accepted,,Shaheer Ahmad Masood (SAM),True
p01_r21_a_to_b,1,airplane__cat,21,a_to_b,airplane_shape__cat_texture,4893,0,airplane,7744,3,cat,0,airplane,3,cat,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r21_a_to_b.png,eeb23e1a267d93d795d419e669d39d3c32c0ac59a0ac6e82ffb341abbf01f5a4,224,224,0.0,1.0,0.3053847849369049,0.19331848621368408,False,accepted,,Shaheer Ahmad Masood (SAM),True
p01_r22_a_to_b,1,airplane__cat,22,a_to_b,airplane_shape__cat_texture,1977,0,airplane,365,3,cat,0,airplane,3,cat,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r22_a_to_b.png,35d8510a11163597b671cc14fde912f05f8d8b8f2698ccbdbd7e15a7036f8bc4,224,224,0.0,0.9252564907073975,0.33310380578041077,0.16548477113246918,False,accepted,,Shaheer Ahmad Masood (SAM),True
p01_r23_a_to_b,1,airplane__cat,23,a_to_b,airplane_shape__cat_texture,6986,0,airplane,4531,3,cat,0,airplane,3,cat,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r23_a_to_b.png,d75b223219b6933a723705f9682e7f0e02b16d8c6e07d9397f15dfbeae6e6377,224,224,0.03881166875362396,0.9035826921463013,0.42489874362945557,0.14653173089027405,False,accepted,,Shaheer Ahmad Masood (SAM),True
p01_r24_a_to_b,1,airplane__cat,24,a_to_b,airplane_shape__cat_texture,7634,0,airplane,632,3,cat,0,airplane,3,cat,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r24_a_to_b.png,ece3bf0b71752725de3494a8ca00d6dce6a50c0b3fa7d35a1622818ccfe2cf4e,224,224,0.0,1.0,0.30872809886932373,0.20644521713256836,False,accepted,,Shaheer Ahmad Masood (SAM),True
p01_r25_a_to_b,1,airplane__cat,25,a_to_b,airplane_shape__cat_texture,6844,0,airplane,4023,3,cat,0,airplane,3,cat,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r25_a_to_b.png,ed243b8ac4a876878ea60eae31fca6a7be29b017ef4fc1a02be7d5a784dd0329,224,224,0.0,1.0,0.5515038371086121,0.17228847742080688,False,accepted,,Shaheer Ahmad Masood (SAM),True
p01_r26_a_to_b,1,airplane__cat,26,a_to_b,airplane_shape__cat_texture,81,0,airplane,176,3,cat,0,airplane,3,cat,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r26_a_to_b.png,bf92c3d575883bdd3be1f0169e74b0ecec7bb814dfed58375af869682d01099a,224,224,0.0,0.8386889100074768,0.35325029492378235,0.15398646891117096,False,accepted,,Shaheer Ahmad Masood (SAM),True
p01_r27_a_to_b,1,airplane__cat,27,a_to_b,airplane_shape__cat_texture,3965,0,airplane,3851,3,cat,0,airplane,3,cat,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r27_a_to_b.png,52b7029af47cc87e0137fb94057b533e6076e02b74ff32fc06be9fbed899dac1,224,224,0.0,0.8988586664199829,0.5001722574234009,0.16617673635482788,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r21_a_to_b,5,bird__monkey,21,a_to_b,bird_shape__monkey_texture,3491,1,bird,2746,7,monkey,1,bird,7,monkey,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r21_a_to_b.png,a51825be0ce26d8b03024758ba97d192ddff48348d0ee9fb2315498286bc6cd8,224,224,0.0,1.0,0.49544161558151245,0.19374558329582214,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r22_a_to_b,5,bird__monkey,22,a_to_b,bird_shape__monkey_texture,5092,1,bird,1220,7,monkey,1,bird,7,monkey,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r22_a_to_b.png,d0668a6dd959a86a9becb56e14dc95096ad5c66f92aa2d1486417d8d2d56d118,224,224,0.0020968979224562645,1.0,0.5131417512893677,0.19031980633735657,False,accepted,,Shaheer Ahmad Masood (SAM),True
p02_r21_a_to_b,2,car__deer,21,a_to_b,car_shape__deer_texture,483,2,car,7610,4,deer,2,car,4,deer,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p02_r21_a_to_b.png,1cb6b35f3fef741f8e10e9e9eb94d161d11b35ed55fc8555e9bef980105e3541,224,224,0.018136708065867424,1.0,0.40622037649154663,0.17509695887565613,False,accepted,,Shaheer Ahmad Masood (SAM),True
p02_r22_a_to_b,2,car__deer,22,a_to_b,car_shape__deer_texture,4735,2,car,3179,4,deer,2,car,4,deer,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p02_r22_a_to_b.png,26cbb9c7836ebb8df69bfad3e82e89317a259e5c523528ac6723b3aa64dab8b6,224,224,0.0,1.0,0.2710401117801666,0.18549484014511108,False,accepted,,Shaheer Ahmad Masood (SAM),True
p01_r21_b_to_a,1,airplane__cat,21,b_to_a,cat_shape__airplane_texture,7744,3,cat,4893,0,airplane,3,cat,0,airplane,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r21_b_to_a.png,bd520177d4e1cbd93148278ff1839fc38ec195bd403f607caeee4f534d335ac9,224,224,0.10535506159067154,0.8269988298416138,0.5146241188049316,0.15218782424926758,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p01_r22_b_to_a,1,airplane__cat,22,b_to_a,cat_shape__airplane_texture,365,3,cat,1977,0,airplane,3,cat,0,airplane,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r22_b_to_a.png,c86e812f9a7b7bbc4a70b0dd777e026c4db0a2cd8690de8f17dafc4b5223e89d,224,224,0.11845919489860535,1.0,0.6111390590667725,0.13252340257167816,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p01_r23_b_to_a,1,airplane__cat,23,b_to_a,cat_shape__airplane_texture,4531,3,cat,6986,0,airplane,3,cat,0,airplane,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r23_b_to_a.png,41cbb61f81965c977ddafb4e8b71a70978a27066f932a1db7a053e7dbba4f516,224,224,0.0,1.0,0.4342736303806305,0.17515616118907928,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p01_r24_b_to_a,1,airplane__cat,24,b_to_a,cat_shape__airplane_texture,632,3,cat,7634,0,airplane,3,cat,0,airplane,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r24_b_to_a.png,ca123cc5b137ce76c537db60408e3a0bc766103e83bf351359a6e63a594d757a,224,224,0.06358516961336136,0.9473371505737305,0.5657864212989807,0.17838191986083984,False,accepted,,Shaheer Ahmad Masood (SAM),True
p01_r25_b_to_a,1,airplane__cat,25,b_to_a,cat_shape__airplane_texture,4023,3,cat,6844,0,airplane,3,cat,0,airplane,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r25_b_to_a.png,1f2b40755378698ce43c0500a98d207f1610d396bc18f1f7eaabe58416e31a08,224,224,0.06989346444606781,0.8813499808311462,0.5000823736190796,0.11654790490865707,False,accepted,,Shaheer Ahmad Masood (SAM),True
p01_r26_b_to_a,1,airplane__cat,26,b_to_a,cat_shape__airplane_texture,176,3,cat,81,0,airplane,3,cat,0,airplane,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r26_b_to_a.png,d15ede1f4072c32c12ede23850ff67cc229e56ef7283b2f1f57d9a3e3895d523,224,224,0.04634745419025421,1.0,0.6070759296417236,0.21895094215869904,False,accepted,,Shaheer Ahmad Masood (SAM),True
p01_r27_b_to_a,1,airplane__cat,27,b_to_a,cat_shape__airplane_texture,3851,3,cat,3965,0,airplane,3,cat,0,airplane,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r27_b_to_a.png,b36ee420d4181616951d84f8b283fe40d9593410896bf0cc29865bbecb23c753,224,224,0.0467953123152256,0.8201047778129578,0.498801052570343,0.1710047572851181,False,accepted,,Shaheer Ahmad Masood (SAM),True
p01_r28_b_to_a,1,airplane__cat,28,b_to_a,cat_shape__airplane_texture,391,3,cat,3455,0,airplane,3,cat,0,airplane,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r28_b_to_a.png,e9b5366c621539bd991c35768e721690c9fa60b2e800912847d046c7adc804fc,224,224,0.016746090725064278,0.8932157754898071,0.466612845659256,0.23728077113628387,False,accepted,,Shaheer Ahmad Masood (SAM),True
p01_r29_b_to_a,1,airplane__cat,29,b_to_a,cat_shape__airplane_texture,3383,3,cat,7309,0,airplane,3,cat,0,airplane,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r29_b_to_a.png,ac8297ecf60e0d02d12d6b61beee4fb9441171784688f8008e2d2e394354c769,224,224,0.0,1.0,0.536555290222168,0.24767491221427917,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p01_r30_b_to_a,1,airplane__cat,30,b_to_a,cat_shape__airplane_texture,4463,3,cat,1389,0,airplane,3,cat,0,airplane,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r30_b_to_a.png,f8f268684decbf3e6c39a09d302c2f795a20ba16c82e17c2ad3e1e612dab7ee0,224,224,0.0613635890185833,1.0,0.6177994012832642,0.19757938385009766,False,accepted,,Shaheer Ahmad Masood (SAM),True
p01_r31_b_to_a,1,airplane__cat,31,b_to_a,cat_shape__airplane_texture,3375,3,cat,7465,0,airplane,3,cat,0,airplane,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p01_r31_b_to_a.png,bc44d84450f83b957f3c2ec22c676525b033d94655e6daeb2a8a99167d56c08a,224,224,0.0,0.9728225469589233,0.5591380000114441,0.19290530681610107,False,accepted,,Shaheer Ahmad Masood (SAM),True
