dataset,official_partition,official_index,class_id,class_name,selection_seed
STL-10,train,1989,9,truck,6304
STL-10,train,1990,5,dog,6304
STL-10,train,1991,4,deer,6304
STL-10,train,1992,2,car,6304
STL-10,train,1994,0,airplane,6304
STL-10,train,1995,0,airplane,6304
STL-10,train,1996,4,deer,6304
STL-10,train,1997,4,deer,6304
STL-10,train,1998,0,airplane,6304
STL-10,train,1999,1,bird,6304
STL-10,train,2000,0,airplane,6304
STL-10,train,2001,2,car,6304
STL-10,train,2002,9,truck,6304
STL-10,train,2003,6,horse,6304
STL-10,train,2004,8,ship,6304
STL-10,train,2005,8,ship,6304
STL-10,train,2007,1,bird,6304
STL-10,train,2008,9,truck,6304
STL-10,train,2010,3,cat,6304
STL-10,train,2011,9,truck,6304
STL-10,train,2012,5,dog,6304
STL-10,train,2013,1,bird,6304
STL-10,train,2015,0,airplane,6304
STL-10,train,2016,3,cat,6304
STL-10,train,2017,1,bird,6304
STL-10,train,2018,3,cat,6304
STL-10,train,2021,8,ship,6304
STL-10,train,2022,5,dog,6304
STL-10,train,2024,5,dog,6304
STL-10,train,2025,2,car,6304
STL-10,train,2026,0,airplane,6304
STL-10,train,2027,3,cat,6304
STL-10,train,2029,2,car,6304
STL-10,train,2030,7,monkey,6304
STL-10,train,2034,6,horse,6304
STL-10,train,2038,0,airplane,6304
STL-10,train,2040,0,airplane,6304
STL-10,train,2042,3,cat,6304
STL-10,train,2043,2,car,6304
STL-10,train,2044,8,ship,6304
STL-10,train,2045,7,monkey,6304
STL-10,train,2046,4,deer,6304
STL-10,train,2047,0,airplane,6304
STL-10,train,2048,2,car,6304
STL-10,train,2049,2,car,6304
STL-10,train,2050,1,bird,6304
STL-10,train,2051,2,car,6304
STL-10,train,2052,2,car,6304
STL-10,train,2053,3,cat,6304
STL-10,train,2054,0,airplane,6304
STL-10,train,2055,3,cat,6304
STL-10,train,2056,0,airplane,6304
STL-10,train,2057,6,horse,6304
STL-10,train,2060,4,deer,6304
STL-10,train,2061,9,truck,6304
STL-10,train,2062,5,dog,6304
STL-10,train,2064,4,deer,6304
STL-10,train,2065,5,dog,6304
STL-10,train,2067,5,dog,6304
STL-10,train,2068,2,car,6304
STL-10,train,2069,8,ship,6304
STL-10,train,2072,4,deer,6304
STL-10,train,2073,3,cat,6304
STL-10,train,2074,2,car,6304
STL-10,train,2075,4,deer,6304
STL-10,train,2076,0,airplane,6304
STL-10,train,2077,2,car,6304
STL-10,train,2078,8,ship,6304
STL-10,train,2079,0,airplane,6304
STL-10,train,2080,9,truck,6304
STL-10,train,2081,8,ship,6304
STL-10,train,2083,6,horse,6304
STL-10,train,2084,9,truck,6304
STL-10,train,2085,2,car,6304
STL-10,train,2086,9,truck,6304
STL-10,train,2087,2,car,6304
STL-10,train,2088,6,horse,6304
STL-10,train,2089,7,monkey,6304
STL-10,train,2090,8,ship,6304
STL-10,train,2091,7,monkey,6304
STL-10,train,2093,9,truck,6304
STL-10,train,2094,0,airplane,6304
STL-10,train,2097,9,truck,6304
STL-10,train,2098,4,deer,6304
STL-10,train,2099,9,truck,6304
STL-10,train,2100,0,airplane,6304
STL-10,train,2101,0,airplane,6304
STL-10,train,2102,3,cat,6304
STL-10,train,2104,6,horse,6304
STL-10,train,2105,5,dog,6304
STL-10,train,2107,9,truck,6304
STL-10,train,2109,5,dog,6304
STL-10,train,2110,2,car,6304
STL-10,train,2111,5,dog,6304
STL-10,train,2112,5,dog,6304
STL-10,train,2113,0,airplane,6304
STL-10,train,2114,4,deer,6304
STL-10,train,2115,4,deer,6304
STL-10,train,2118,2,car,6304
STL-10,train,2119,0,airplane,6304
STL-10,train,2120,8,ship,6304
STL-10,train,2121,7,monkey,6304
STL-10,train,2122,6,horse,6304
STL-10,train,2124,2,car,6304
STL-10,train,2125,4,deer,6304
STL-10,train,2126,1,bird,6304
STL-10,train,2127,5,dog,6304
STL-10,train,2128,6,horse,6304
STL-10,train,2129,2,car,6304
STL-10,train,2132,0,airplane,6304
STL-10,train,2133,2,car,6304
STL-10,train,2134,9,truck,6304
STL-10,train,2135,0,airplane,6304
STL-10,train,2136,7,monkey,6304
STL-10,train,2138,3,cat,6304
STL-10,train,2139,6,horse,6304
STL-10,train,2140,0,airplane,6304
STL-10,train,2141,3,cat,6304
STL-10,train,2143,7,monkey,6304
STL-10,train,2144,7,monkey,6304
STL-10,train,2146,7,monkey,6304
STL-10,train,2148,1,bird,6304
STL-10,train,2149,2,car,6304
STL-10,train,2150,3,cat,6304
STL-10,train,2151,8,ship,6304
STL-10,train,2152,4,deer,6304
STL-10,train,2153,3,cat,6304
STL-10,train,2154,5,dog,6304
STL-10,train,2155,0,airplane,6304
STL-10,train,2156,9,truck,6304
STL-10,train,2157,2,car,6304
STL-10,train,2158,2,car,6304
STL-10,train,2159,8,ship,6304
STL-10,train,2160,4,deer,6304
STL-10,train,2161,0,airplane,6304
STL-10,train,2162,6,horse,6304
STL-10,train,2163,1,bird,6304
STL-10,train,2164,2,car,6304
STL-10,train,2166,0,airplane,6304
STL-10,train,2168,7,monkey,6304
STL-10,train,2169,4,deer,6304
STL-10,train,2170,9,truck,6304
STL-10,train,2171,8,ship,6304
STL-10,train,2175,8,ship,6304
STL-10,train,2176,6,horse,6304
STL-10,train,2177,6,horse,6304
STL-10,train,2178,4,deer,6304
STL-10,train,2179,4,deer,6304
STL-10,train,2180,4,deer,6304
STL-10,train,2181,6,horse,6304
STL-10,train,2182,3,cat,6304
STL-10,train,2183,5,dog,6304
STL-10,train,2185,4,deer,6304
STL-10,train,2186,3,cat,6304
STL-10,train,2187,6,horse,6304
STL-10,train,2188,4,deer,6304
STL-10,train,2189,1,bird,6304
STL-10,train,2190,7,monkey,6304
STL-10,train,2191,0,airplane,6304
STL-10,train,2192,2,car,6304
STL-10,train,2194,4,deer,6304
STL-10,train,2195,4,deer,6304
STL-10,train,2196,0,airplane,6304
STL-10,train,2197,9,truck,6304
STL-10,train,2198,6,horse,6304
STL-10,train,2199,0,airplane,6304
STL-10,train,2200,0,airplane,6304
STL-10,train,2202,2,car,6304
STL-10,train,2203,8,ship,6304
STL-10,train,2205,3,cat,6304
STL-10,train,2206,9,truck,6304
STL-10,train,2207,5,dog,6304
STL-10,train,2208,2,car,6304
STL-10,train,2209,9,truck,6304
STL-10,train,2211,9,truck,6304
STL-10,train,2212,4,deer,6304
STL-10,train,2213,3,cat,6304
STL-10,train,2214,4,deer,6304
STL-10,train,2215,0,airplane,6304
STL-10,train,2216,2,car,6304
STL-10,train,2217,4,deer,6304
STL-10,train,2219,6,horse,6304
STL-10,train,2220,2,car,6304
STL-10,train,2222,7,monkey,6304
STL-10,train,2223,4,deer,6304
STL-10,train,2224,1,bird,6304
STL-10,train,2225,9,truck,6304
STL-10,train,2226,8,ship,6304
STL-10,train,2227,9,truck,6304
STL-10,train,2228,5,dog,6304
STL-10,train,2229,3,cat,6304
STL-10,train,2230,5,dog,6304
STL-10,train,2231,9,truck,6304
STL-10,train,2232,2,car,6304
STL-10,train,2233,9,truck,6304
STL-10,train,2234,1,bird,6304
STL-10,train,2235,5,dog,6304
STL-10,train,2236,5,dog,6304
STL-10,train,2239,1,bird,6304
STL-10,train,2240,4,deer,6304
STL-10,train,2241,6,horse,6304
STL-10,train,2242,4,deer,6304
STL-10,train,2243,4,deer,6304
STL-10,train,2244,9,truck,6304
STL-10,train,2245,0,airplane,6304
STL-10,train,2247,9,truck,6304
STL-10,train,2250,3,cat,6304
STL-10,train,2251,6,horse,6304
STL-10,train,2254,1,bird,6304
STL-10,train,2255,7,monkey,6304
STL-10,train,2256,8,ship,6304
STL-10,train,2258,6,horse,6304
STL-10,train,2259,9,truck,6304
STL-10,train,2261,3,cat,6304
STL-10,train,2262,7,monkey,6304
STL-10,train,2263,8,ship,6304
STL-10,train,2264,8,ship,6304
STL-10,train,2265,1,bird,6304
STL-10,train,2267,3,cat,6304
STL-10,train,2268,4,deer,6304
STL-10,train,2269,4,deer,6304
STL-10,train,2272,8,ship,6304
STL-10,train,2273,3,cat,6304
STL-10,train,2274,5,dog,6304
STL-10,train,2275,7,monkey,6304
STL-10,train,2276,0,airplane,6304
STL-10,train,2277,6,horse,6304
STL-10,train,2278,5,dog,6304
STL-10,train,2279,2,car,6304
STL-10,train,2281,0,airplane,6304
STL-10,train,2282,8,ship,6304
STL-10,train,2283,6,horse,6304
STL-10,train,2284,1,bird,6304
STL-10,train,2285,4,deer,6304
STL-10,train,2287,8,ship,6304
STL-10,train,2288,2,car,6304
STL-10,train,2289,7,monkey,6304
STL-10,train,2290,6,horse,6304
STL-10,train,2291,3,cat,6304
STL-10,train,2292,2,car,6304
STL-10,train,2293,4,deer,6304
STL-10,train,2294,6,horse,6304
STL-10,train,2295,4,deer,6304
STL-10,train,2296,0,airplane,6304
STL-10,train,2297,7,monkey,6304
STL-10,train,2298,8,ship,6304
STL-10,train,2300,4,deer,6304
STL-10,train,2301,6,horse,6304
STL-10,train,2302,0,airplane,6304
STL-10,train,2304,7,monkey,6304
STL-10,train,2305,5,dog,6304
STL-10,train,2306,8,ship,6304
STL-10,train,2307,1,bird,6304
STL-10,train,2308,7,monkey,6304
STL-10,train,2309,5,dog,6304
STL-10,train,2310,3,cat,6304
STL-10,train,2311,9,truck,6304
STL-10,train,2312,2,car,6304
STL-10,train,2313,2,car,6304
STL-10,train,2314,4,deer,6304
STL-10,train,2316,3,cat,6304
STL-10,train,2317,1,bird,6304
STL-10,train,2318,7,monkey,6304
STL-10,train,2320,6,horse,6304
STL-10,train,2321,9,truck,6304
STL-10,train,2322,3,cat,6304
STL-10,train,2323,7,monkey,6304
STL-10,train,2324,0,airplane,6304
STL-10,train,2325,9,truck,6304
STL-10,train,2326,5,dog,6304
STL-10,train,2327,2,car,6304
STL-10,train,2328,8,ship,6304
STL-10,train,2329,7,monkey,6304
STL-10,train,2330,3,cat,6304
STL-10,train,2332,6,horse,6304
STL-10,train,2334,6,horse,6304
STL-10,train,2335,2,car,6304
STL-10,train,2338,4,deer,6304
STL-10,train,2342,3,cat,6304
STL-10,train,2343,2,car,6304
STL-10,train,2344,3,cat,6304
STL-10,train,2345,0,airplane,6304
STL-10,train,2346,1,bird,6304
STL-10,train,2347,9,truck,6304
STL-10,train,2348,3,cat,6304
STL-10,train,2350,7,monkey,6304
STL-10,train,2351,0,airplane,6304
STL-10,train,2353,5,dog,6304
STL-10,train,2354,0,airplane,6304
STL-10,train,2355,2,car,6304
STL-10,train,2357,6,horse,6304
STL-10,train,2358,7,monkey,6304
STL-10,train,2360,3,cat,6304
STL-10,train,2362,4,deer,6304
STL-10,train,2363,2,car,6304
STL-10,train,2365,0,airplane,6304
STL-10,train,2366,8,ship,6304
STL-10,train,2368,1,bird,6304
STL-10,train,2369,8,ship,6304
STL-10,train,2370,3,cat,6304
STL-10,train,2372,5,dog,6304
STL-10,train,2373,6,horse,6304
STL-10,train,2374,1,bird,6304
STL-10,train,2375,0,airplane,6304
STL-10,train,2378,8,ship,6304
STL-10,train,2379,2,car,6304
STL-10,train,2380,0,airplane,6304
STL-10,train,2381,4,deer,6304
STL-10,train,2382,6,horse,6304
STL-10,train,2383,4,deer,6304
STL-10,train,2386,7,monkey,6304
STL-10,train,2387,0,airplane,6304
STL-10,train,2388,7,monkey,6304
STL-10,train,2389,8,ship,6304
STL-10,train,2390,9,truck,6304
STL-10,train,2391,2,car,6304
STL-10,train,2392,5,dog,6304
STL-10,train,2393,2,car,6304
STL-10,train,2394,9,truck,6304
STL-10,train,2395,8,ship,6304
STL-10,train,2397,2,car,6304
STL-10,train,2398,9,truck,6304
STL-10,train,2399,3,cat,6304
STL-10,train,2400,2,car,6304
STL-10,train,2401,2,car,6304
STL-10,train,2402,1,bird,6304
STL-10,train,2403,4,deer,6304
STL-10,train,2404,4,deer,6304
STL-10,train,2408,5,dog,6304
STL-10,train,2409,6,horse,6304
STL-10,train,2410,7,monkey,6304
STL-10,train,2413,1,bird,6304
STL-10,train,2415,5,dog,6304
STL-10,train,2416,8,ship,6304
STL-10,train,2417,5,dog,6304
STL-10,train,2418,2,car,6304
STL-10,train,2419,5,dog,6304
STL-10,train,2420,0,airplane,6304
STL-10,train,2421,9,truck,6304
STL-10,train,2422,0,airplane,6304
STL-10,train,2423,7,monkey,6304
STL-10,train,2424,3,cat,6304
STL-10,train,2425,6,horse,6304
STL-10,train,2427,1,bird,6304
STL-10,train,2428,1,bird,6304
STL-10,train,2429,4,deer,6304
STL-10,train,2430,9,truck,6304
STL-10,train,2431,7,monkey,6304
STL-10,train,2433,8,ship,6304
STL-10,train,2435,3,cat,6304
STL-10,train,2436,9,truck,6304
STL-10,train,2437,0,airplane,6304
STL-10,train,2439,1,bird,6304
STL-10,train,2440,0,airplane,6304
STL-10,train,2441,7,monkey,6304
STL-10,train,2442,0,airplane,6304
STL-10,train,2443,8,ship,6304
STL-10,train,2445,9,truck,6304
STL-10,train,2446,8,ship,6304
STL-10,train,2447,0,airplane,6304
STL-10,train,2448,9,truck,6304
STL-10,train,2450,0,airplane,6304
STL-10,train,2452,9,truck,6304
STL-10,train,2454,3,cat,6304
STL-10,train,2455,5,dog,6304
STL-10,train,2456,1,bird,6304
STL-10,train,2457,4,deer,6304
STL-10,train,2458,5,dog,6304
STL-10,train,2459,0,airplane,6304
STL-10,train,2462,3,cat,6304
STL-10,train,2463,1,bird,6304
STL-10,train,2464,5,dog,6304
STL-10,train,2465,8,ship,6304
STL-10,train,2466,7,monkey,6304
STL-10,train,2467,9,truck,6304
STL-10,train,2468,3,cat,6304
STL-10,train,2469,3,cat,6304
STL-10,train,2470,6,horse,6304
STL-10,train,2471,9,truck,6304
STL-10,train,2472,3,cat,6304
STL-10,train,2473,8,ship,6304
STL-10,train,2474,9,truck,6304
STL-10,train,2475,4,deer,6304
STL-10,train,2476,1,bird,6304
STL-10,train,2477,5,dog,6304
STL-10,train,2478,5,dog,6304
STL-10,train,2479,0,airplane,6304
STL-10,train,2480,1,bird,6304
STL-10,train,2481,0,airplane,6304
STL-10,train,2482,8,ship,6304
STL-10,train,2483,5,dog,6304
STL-10,train,2484,3,cat,6304
STL-10,train,2485,6,horse,6304
STL-10,train,2486,7,monkey,6304
STL-10,train,2487,3,cat,6304
STL-10,train,2488,6,horse,6304
STL-10,train,2489,8,ship,6304
STL-10,train,2490,8,ship,6304
STL-10,train,2492,8,ship,6304
STL-10,train,2494,3,cat,6304
STL-10,train,2496,0,airplane,6304
STL-10,train,2497,7,monkey,6304
STL-10,train,2498,9,truck,6304
STL-10,train,2500,2,car,6304
STL-10,train,2501,4,deer,6304
STL-10,train,2502,5,dog,6304
STL-10,train,2503,4,deer,6304
STL-10,train,2504,4,deer,6304
STL-10,train,2505,4,deer,6304
STL-10,train,2506,9,truck,6304
STL-10,train,2507,4,deer,6304
STL-10,train,2508,2,car,6304
STL-10,train,2510,8,ship,6304
STL-10,train,2511,1,bird,6304
STL-10,train,2512,4,deer,6304
STL-10,train,2513,1,bird,6304
STL-10,train,2514,3,cat,6304
STL-10,train,2515,9,truck,6304
STL-10,train,2516,4,deer,6304
STL-10,train,2517,4,deer,6304
STL-10,train,2518,5,dog,6304
STL-10,train,2519,2,car,6304
STL-10,train,2521,2,car,6304
STL-10,train,2522,5,dog,6304
STL-10,train,2525,6,horse,6304
STL-10,train,2526,1,bird,6304
STL-10,train,2529,0,airplane,6304
STL-10,train,2530,1,bird,6304
STL-10,train,2531,0,airplane,6304
STL-10,train,2532,1,bird,6304
STL-10,train,2533,3,cat,6304
STL-10,train,2534,5,dog,6304
STL-10,train,2535,4,deer,6304
STL-10,train,2539,5,dog,6304
STL-10,train,2542,0,airplane,6304
STL-10,train,2543,5,dog,6304
STL-10,train,2544,1,bird,6304
STL-10,train,2545,1,bird,6304
STL-10,train,2548,9,truck,6304
STL-10,train,2550,8,ship,6304
STL-10,train,2552,3,cat,6304
STL-10,train,2553,5,dog,6304
STL-10,train,2555,5,dog,6304
STL-10,train,2556,7,monkey,6304
STL-10,train,2557,1,bird,6304
STL-10,train,2558,8,ship,6304
STL-10,train,2559,6,horse,6304
STL-10,train,2560,6,horse,6304
STL-10,train,2561,7,monkey,6304
STL-10,train,2562,0,airplane,6304
STL-10,train,2563,6,horse,6304
STL-10,train,2564,6,horse,6304
STL-10,train,2565,7,monkey,6304
STL-10,train,2567,8,ship,6304
STL-10,train,2568,3,cat,6304
STL-10,train,2569,5,dog,6304
STL-10,train,2570,6,horse,6304
STL-10,train,2571,5,dog,6304
STL-10,train,2573,7,monkey,6304
STL-10,train,2574,9,truck,6304
STL-10,train,2575,9,truck,6304
STL-10,train,2576,8,ship,6304
STL-10,train,2577,6,horse,6304
STL-10,train,2578,0,airplane,6304
STL-10,train,2579,2,car,6304
STL-10,train,2580,8,ship,6304
STL-10,train,2582,2,car,6304
STL-10,train,2585,4,deer,6304
STL-10,train,2586,4,deer,6304
STL-10,train,2587,9,truck,6304
STL-10,train,2588,0,airplane,6304
STL-10,train,2590,0,airplane,6304
STL-10,train,2591,5,dog,6304
STL-10,train,2593,4,deer,6304
STL-10,train,2594,4,deer,6304
STL-10,train,2595,7,monkey,6304
STL-10,train,2596,7,monkey,6304
STL-10,train,2597,6,horse,6304
STL-10,train,2599,3,cat,6304
STL-10,train,2600,3,cat,6304
STL-10,train,2601,3,cat,6304
STL-10,train,2602,9,truck,6304
STL-10,train,2603,2,car,6304
STL-10,train,2604,5,dog,6304
STL-10,train,2607,2,car,6304
STL-10,train,2608,7,monkey,6304
STL-10,train,2610,0,airplane,6304
STL-10,train,2612,9,truck,6304
STL-10,train,2613,2,car,6304
STL-10,train,2614,8,ship,6304
STL-10,train,2616,2,car,6304
STL-10,train,2618,9,truck,6304
STL-10,train,2619,2,car,6304
STL-10,train,2620,8,ship,6304
STL-10,train,2622,4,deer,6304
STL-10,train,2624,4,deer,6304
STL-10,train,2625,6,horse,6304
STL-10,train,2626,4,deer,6304
STL-10,train,2627,4,deer,6304
STL-10,train,2628,7,monkey,6304
STL-10,train,2629,7,monkey,6304
STL-10,train,2630,9,truck,6304
STL-10,train,2631,8,ship,6304
STL-10,train,2632,4,deer,6304
STL-10,train,2633,2,car,6304
STL-10,train,2634,4,deer,6304
STL-10,train,2636,9,truck,6304
STL-10,train,2637,6,horse,6304
STL-10,train,2638,5,dog,6304
STL-10,train,2639,5,dog,6304
STL-10,train,2640,2,car,6304
STL-10,train,2641,8,ship,6304
STL-10,train,2642,8,ship,6304
STL-10,train,2643,2,car,6304
STL-10,train,2644,3,cat,6304
STL-10,train,2645,2,car,6304
STL-10,train,2646,4,deer,6304
STL-10,train,2647,3,cat,6304
STL-10,train,2649,7,monkey,6304
STL-10,train,2651,4,deer,6304
STL-10,train,2652,6,horse,6304
STL-10,train,2653,3,cat,6304
STL-10,train,2654,9,truck,6304
STL-10,train,2655,6,horse,6304
STL-10,train,2656,4,deer,6304
STL-10,train,2657,5,dog,6304
STL-10,train,2658,4,deer,6304
STL-10,train,2659,1,bird,6304
STL-10,train,2660,4,deer,6304
STL-10,train,2661,7,monkey,6304
STL-10,train,2665,2,car,6304
STL-10,train,2666,5,dog,6304
STL-10,train,2667,1,bird,6304
STL-10,train,2668,0,airplane,6304
STL-10,train,2669,1,bird,6304
STL-10,train,2670,5,dog,6304
STL-10,train,2671,5,dog,6304
STL-10,train,2672,2,car,6304
STL-10,train,2673,7,monkey,6304
STL-10,train,2674,5,dog,6304
STL-10,train,2677,0,airplane,6304
STL-10,train,2678,0,airplane,6304
STL-10,train,2680,3,cat,6304
STL-10,train,2682,0,airplane,6304
STL-10,train,2683,4,deer,6304
STL-10,train,2684,9,truck,6304
STL-10,train,2685,5,dog,6304
STL-10,train,2686,8,ship,6304
STL-10,train,2688,5,dog,6304
STL-10,train,2689,4,deer,6304
STL-10,train,2690,4,deer,6304
STL-10,train,2691,1,bird,6304
STL-10,train,2692,4,deer,6304
STL-10,train,2693,7,monkey,6304
STL-10,train,2694,9,truck,6304
STL-10,train,2696,3,cat,6304
STL-10,train,2697,2,car,6304
STL-10,train,2698,3,cat,6304
STL-10,train,2699,5,dog,6304
STL-10,train,2700,3,cat,6304
STL-10,train,2701,1,bird,6304
STL-10,train,2702,3,cat,6304
STL-10,train,2703,4,deer,6304
STL-10,train,2704,6,horse,6304
STL-10,train,2705,5,dog,6304
STL-10,train,2706,5,dog,6304
STL-10,train,2707,5,dog,6304
STL-10,train,2708,6,horse,6304
STL-10,train,2709,6,horse,6304
STL-10,train,2710,0,airplane,6304
STL-10,train,2711,7,monkey,6304
STL-10,train,2712,7,monkey,6304
STL-10,train,2713,8,ship,6304
STL-10,train,2714,3,cat,6304
STL-10,train,2715,9,truck,6304
STL-10,train,2716,6,horse,6304
STL-10,train,2717,3,cat,6304
STL-10,train,2718,7,monkey,6304
STL-10,train,2719,0,airplane,6304
STL-10,train,2720,7,monkey,6304
STL-10,train,2721,3,cat,6304
STL-10,train,2723,0,airplane,6304
STL-10,train,2724,9,truck,6304
STL-10,train,2725,7,monkey,6304
STL-10,train,2726,3,cat,6304
STL-10,train,2727,2,car,6304
STL-10,train,2728,5,dog,6304
STL-10,train,2729,1,bird,6304
STL-10,train,2730,6,horse,6304
STL-10,train,2731,1,bird,6304
STL-10,train,2732,5,dog,6304
STL-10,train,2733,6,horse,6304
STL-10,train,2734,4,deer,6304
STL-10,train,2735,1,bird,6304
STL-10,train,2736,1,bird,6304
STL-10,train,2737,4,deer,6304
STL-10,train,2738,9,truck,6304
STL-10,train,2739,1,bird,6304
STL-10,train,2741,0,airplane,6304
STL-10,train,2743,1,bird,6304
STL-10,train,2744,7,monkey,6304
STL-10,train,2745,2,car,6304
STL-10,train,2746,8,ship,6304
STL-10,train,2747,7,monkey,6304
STL-10,train,2748,7,monkey,6304
STL-10,train,2749,6,horse,6304
STL-10,train,2750,5,dog,6304
STL-10,train,2751,5,dog,6304
STL-10,train,2753,5,dog,6304
STL-10,train,2754,6,horse,6304
STL-10,train,2755,0,airplane,6304
STL-10,train,2756,6,horse,6304
STL-10,train,2759,2,car,6304
STL-10,train,2760,2,car,6304
STL-10,train,2762,1,bird,6304
STL-10,train,2763,6,horse,6304
STL-10,train,2765,4,deer,6304
STL-10,train,2766,3,cat,6304
STL-10,train,2767,6,horse,6304
STL-10,train,2768,3,cat,6304
STL-10,train,2769,9,truck,6304
STL-10,train,2772,2,car,6304
STL-10,train,2773,1,bird,6304
STL-10,train,2774,5,dog,6304
STL-10,train,2777,9,truck,6304
STL-10,train,2778,9,truck,6304
STL-10,train,2780,4,deer,6304
STL-10,train,2785,6,horse,6304
STL-10,train,2787,4,deer,6304
STL-10,train,2788,8,ship,6304
STL-10,train,2789,2,car,6304
STL-10,train,2790,4,deer,6304
STL-10,train,2791,0,airplane,6304
STL-10,train,2793,9,truck,6304
STL-10,train,2795,8,ship,6304
STL-10,train,2796,8,ship,6304
STL-10,train,2797,0,airplane,6304
STL-10,train,2799,2,car,6304
STL-10,train,2800,9,truck,6304
STL-10,train,2802,2,car,6304
STL-10,train,2803,9,truck,6304
STL-10,train,2804,8,ship,6304
STL-10,train,2805,7,monkey,6304
STL-10,train,2806,2,car,6304
STL-10,train,2807,8,ship,6304
STL-10,train,2808,4,deer,6304
STL-10,train,2809,4,deer,6304
STL-10,train,2812,4,deer,6304
STL-10,train,2813,8,ship,6304
STL-10,train,2814,4,deer,6304
STL-10,train,2815,9,truck,6304
STL-10,train,2816,6,horse,6304
STL-10,train,2818,1,bird,6304
STL-10,train,2820,6,horse,6304
STL-10,train,2821,6,horse,6304
STL-10,train,2822,6,horse,6304
STL-10,train,2823,5,dog,6304
STL-10,train,2824,7,monkey,6304
STL-10,train,2825,6,horse,6304
STL-10,train,2826,1,bird,6304
STL-10,train,2827,5,dog,6304
STL-10,train,2828,2,car,6304
STL-10,train,2829,2,car,6304
STL-10,train,2830,7,monkey,6304
STL-10,train,2831,2,car,6304
STL-10,train,2832,9,truck,6304
STL-10,train,2833,8,ship,6304
STL-10,train,2834,5,dog,6304
STL-10,train,2836,8,ship,6304
STL-10,train,2837,3,cat,6304
STL-10,train,2838,5,dog,6304
STL-10,train,2839,0,airplane,6304
STL-10,train,2840,8,ship,6304
STL-10,train,2841,6,horse,6304
STL-10,train,2842,9,truck,6304
STL-10,train,2843,6,horse,6304
STL-10,train,2844,5,dog,6304
STL-10,train,2846,1,bird,6304
STL-10,train,2847,0,airplane,6304
STL-10,train,2848,3,cat,6304
STL-10,train,2849,7,monkey,6304
STL-10,train,2850,6,horse,6304
STL-10,train,2851,9,truck,6304
STL-10,train,2852,4,deer,6304
STL-10,train,2853,4,deer,6304
STL-10,train,2854,4,deer,6304
STL-10,train,2855,6,horse,6304
STL-10,train,2856,5,dog,6304
STL-10,train,2857,8,ship,6304
STL-10,train,2858,1,bird,6304
STL-10,train,2859,8,ship,6304
STL-10,train,2861,7,monkey,6304
STL-10,train,2862,3,cat,6304
STL-10,train,2863,4,deer,6304
STL-10,train,2864,3,cat,6304
STL-10,train,2865,3,cat,6304
STL-10,train,2866,5,dog,6304
STL-10,train,2867,1,bird,6304
STL-10,train,2868,8,ship,6304
STL-10,train,2869,2,car,6304
STL-10,train,2871,6,horse,6304
STL-10,train,2872,4,deer,6304
STL-10,train,2874,6,horse,6304
STL-10,train,2875,4,deer,6304
STL-10,train,2878,7,monkey,6304
STL-10,train,2879,3,cat,6304
STL-10,train,2880,8,ship,6304
STL-10,train,2881,6,horse,6304
STL-10,train,2882,4,deer,6304
STL-10,train,2883,8,ship,6304
STL-10,train,2884,7,monkey,6304
STL-10,train,2885,9,truck,6304
STL-10,train,2886,3,cat,6304
STL-10,train,2888,8,ship,6304
STL-10,train,2889,5,dog,6304
STL-10,train,2890,8,ship,6304
STL-10,train,2894,4,deer,6304
STL-10,train,2896,8,ship,6304
STL-10,train,2899,7,monkey,6304
STL-10,train,2900,9,truck,6304
STL-10,train,2901,1,bird,6304
STL-10,train,2902,4,deer,6304
STL-10,train,2903,2,car,6304
STL-10,train,2904,3,cat,6304
STL-10,train,2905,1,bird,6304
STL-10,train,2906,5,dog,6304
STL-10,train,2907,2,car,6304
STL-10,train,2908,7,monkey,6304
STL-10,train,2909,0,airplane,6304
STL-10,train,2910,0,airplane,6304
STL-10,train,2911,9,truck,6304
STL-10,train,2912,2,car,6304
STL-10,train,2913,6,horse,6304
STL-10,train,2914,7,monkey,6304
STL-10,train,2915,7,monkey,6304
STL-10,train,2917,7,monkey,6304
STL-10,train,2919,8,ship,6304
STL-10,train,2920,4,deer,6304
STL-10,train,2921,9,truck,6304
STL-10,train,2923,4,deer,6304
STL-10,train,2924,8,ship,6304
STL-10,train,2925,4,deer,6304
STL-10,train,2926,2,car,6304
STL-10,train,2928,3,cat,6304
STL-10,train,2929,8,ship,6304
STL-10,train,2931,1,bird,6304
STL-10,train,2932,0,airplane,6304
STL-10,train,2934,0,airplane,6304
STL-10,train,2935,7,monkey,6304
STL-10,train,2936,9,truck,6304
STL-10,train,2937,7,monkey,6304
STL-10,train,2939,4,deer,6304
STL-10,train,2940,1,bird,6304
STL-10,train,2941,5,dog,6304
STL-10,train,2942,9,truck,6304
STL-10,train,2944,9,truck,6304
STL-10,train,2945,1,bird,6304
STL-10,train,2946,1,bird,6304
STL-10,train,2948,4,deer,6304
STL-10,train,2950,5,dog,6304
STL-10,train,2953,0,airplane,6304
STL-10,train,2954,8,ship,6304
STL-10,train,2955,8,ship,6304
STL-10,train,2956,5,dog,6304
STL-10,train,2957,5,dog,6304
STL-10,train,2958,1,bird,6304
STL-10,train,2959,6,horse,6304
STL-10,train,2961,4,deer,6304
STL-10,train,2962,1,bird,6304
STL-10,train,2964,1,bird,6304
STL-10,train,2965,1,bird,6304
STL-10,train,2966,8,ship,6304
